PIN,DeviceID,Assessment Name,InstOrdr,InstSctn,ItmOrdr,Inst,Locale,ItemID,Response,Score,Theta,TScore,SE,DataType,Position,ResponseTime,DateCreated,InstStarted,InstEnded
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,1,1,1,NIH Toolbox Picture Vocabulary Test Age 3+ Practice v2.0,en-US,VOCAB_INTRO,,,,,,informational,,,2017-03-18 15:13:12,2017-03-18 15:13:04,2017-03-18 15:15:58
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,1,1,2,NIH Toolbox Picture Vocabulary Test Age 3+ Practice v2.0,en-US,VOCAB_INSTR1,,,,,,informational,,,2017-03-18 15:14:48,2017-03-18 15:13:04,2017-03-18 15:15:58
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,1,1,3,NIH Toolbox Picture Vocabulary Test Age 3+ Practice v2.0,en-US,VOCAB_PRACT1,4,1,,,,integer,1,6.519837,2017-03-18 15:14:56,2017-03-18 15:13:04,2017-03-18 15:15:58
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,1,1,4,NIH Toolbox Picture Vocabulary Test Age 3+ Practice v2.0,en-US,VOCAB_PRACT2,3,1,,,,integer,2,5.84809,2017-03-18 15:15:03,2017-03-18 15:13:04,2017-03-18 15:15:58
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,1,1,5,NIH Toolbox Picture Vocabulary Test Age 3+ Practice v2.0,en-US,VOCAB_INSTR2,,,,,,informational,,,2017-03-18 15:15:58,2017-03-18 15:13:04,2017-03-18 15:15:58
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,361,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC481,4,0,4.8,98.0,9.90,integer,1,5.461328,2017-03-18 15:16:04,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,321,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC467,4,0,3.8,88.0,9.90,integer,2,11.83669,2017-03-18 15:16:16,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,277,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC565,1,1,3.985236,89.9,1.31,integer,3,4.025236,2017-03-18 15:16:20,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,299,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC491,2,0,3.319245,83.2,1.21,integer,4,9.112902,2017-03-18 15:16:29,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,281,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC204,3,0,2.721648,77.2,1.16,integer,5,7.131319,2017-03-18 15:16:37,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,265,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC384,4,0,2.128517,71.3,1.15,integer,6,5.270164,2017-03-18 15:16:42,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,261,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC361,2,0,1.59095,65.9,1.14,integer,7,4.785629,2017-03-18 15:16:47,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,247,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC386,2,0,1.016848,60.2,1.14,integer,8,7.524722,2017-03-18 15:16:55,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,221,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC277,3,1,1.459409,64.6,0.91,integer,9,4.792974,2017-03-18 15:17:00,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,239,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC261,2,1,1.778882,67.8,0.80,integer,10,7.196976,2017-03-18 15:17:07,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,238,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC295,3,0,1.485859,64.9,0.77,integer,11,3.779543,2017-03-18 15:17:11,2017-03-18 15:15:58,2017-03-18 15:18:23
HCA9196088_V1,39E06922-D647-44E2-A457-5FA9BFB0C8BF,Assessment 1,2,1,234,NIH Toolbox Picture Vocabulary Test Age 3+ v2.0,en-US,LAVOC166,2,0,1.222734,62.2,0.74,integer,12,9.903887,2017-03-18 15:17:21,2017-03-18 15:15:58,2017-03-18 15:18:23
